Target_std,prior_std,prior_Vol,cut_open,cut_1hr,cut_2hr,cut_3hr,vix_prior_std,vix_cut_open,vix_cut_1hr,vix_cut_2hr,vix_cut_3hr,tqqq_prior_std,tqqq_Vol,tqqq_cut_open,tqqq_cut_1hr,tqqq_cut_2hr,tqqq_cut_3hr
0.9759268458699744,2.2615190936460245,23020.336666666666,570.44,-2.269999999999982,-0.34999999999990905,-2.0799999999999272,0.4499828633904625,22.09,-0.21999999999999886,0.3999999999999986,0.39000000000000057,0.45252991795500375,111847.95,71.14,-0.8100000000000023,-0.5300000000000011,-1.1899999999999977
0.43197235138322104,1.693579630017571,13571.04,587.2,-0.67999999999995,2.050000000000068,0.2900000000000773,0.16754867164901477,15.09,-0.040000000000000924,0.14000000000000057,0.1999999999999993,0.2626609057197682,76765.38666666667,83.05,0.3100000000000023,0.6400000000000006,0.5699999999999932
1.1758246448794412,4.8711136000479485,22956.516666666666,554.82,-0.03999999999996362,-2.8799999999999955,-9.389999999999986,0.9637626194494819,16.44,-0.889999999999997,-0.5199999999999996,-0.23999999999999844,1.0034894769925755,134613.52,73.49,-0.5700000000000074,-0.7800000000000011,-1.7600000000000051
0.5270607732289888,1.5109773056073514,12431.923333333334,558.36,-1.740000000000009,0.9099999999999682,2.480000000000018,0.5204637203111231,15.8,0.05000000000000071,-0.2699999999999996,-0.17999999999999972,0.35638782377691464,93510.50666666667,78.05,-0.2400000000000091,-0.10000000000000853,0.519999999999996
0.7796221755307146,4.2307164647261555,21902.606666666667,624.17,-1.580000000000041,-0.7599999999999909,-1.2300000000000182,0.30407395942720067,13.01,-0.10999999999999943,0.16999999999999993,0.02999999999999936,0.3473069814348571,71424.06333333334,87.35,-0.4100000000000108,-0.12000000000000455,0.0799999999999983
0.7542985431079916,4.0744350155145135,9867.513333333334,620.34,2.160000000000082,1.6399999999999864,1.3400000000000318,0.2543570424077246,13.75,0.15000000000000036,-0.009999999999999787,-0.4299999999999997,0.7336792211546399,96374.26333333334,89.48,0.730000000000004,1.2800000000000011,1.230000000000004
3.217468249273157,3.810337520784424,21449.03,596.92,0.4499999999999318,-5.480000000000018,-2.2800000000000864,3.136296933645773,18.46,-0.33999999999999986,-1.1400000000000006,0.4400000000000013,2.0665484262395752,156125.85,84.67,0.4399999999999977,-1.1799999999999926,0.4000000000000057
0.9443693705932961,1.9063986558444515,8826.936666666666,595.31,2.099999999999909,4.519999999999982,-0.020000000000095497,0.9950104695390571,16.53,-0.16000000000000014,-0.9299999999999997,-1.3900000000000006,0.7724168992330154,117298.05666666667,83.92,0.6000000000000085,1.1899999999999977,-0.12999999999999545
1.0675235380869614,2.8114963612458252,14083.33,604.91,-0.34000000000003183,2.230000000000018,6.449999999999932,0.5851113044236524,16.29,-0.08999999999999986,-0.120000000000001,-0.4700000000000024,0.7720754370465117,108178.68333333333,82.62,0.3400000000000034,0.9399999999999977,1.1800000000000068
3.298995165368302,8.162703463005952,32692.25,623.87,-3.8999999999999773,9.909999999999968,9.019999999999982,0.5677709955401049,19.51,0.6900000000000013,0.870000000000001,-0.10999999999999943,0.8762644083074497,161848.61666666667,77.71,-0.1600000000000108,1.5799999999999983,1.779999999999987
0.5110617085172927,2.5613619487158608,23955.633333333335,613.48,-2.2999999999999545,-0.31999999999993634,-1.990000000000009,0.1832986601636837,15.87,-0.15000000000000036,-0.05000000000000071,0.15999999999999837,0.4728095053154424,94864.87,83.52,-0.20000000000000284,0.10999999999999943,0.06999999999999318
0.7700579935032276,3.1207625943939075,28594.14,645.39,-3.4600000000000364,-2.310000000000059,1.2999999999999545,0.14766942368895988,14.91,-0.009999999999999787,-0.019999999999999574,0.2599999999999998,0.6525726465964067,83275.16333333333,86.48,-0.6299999999999955,-1.1199999999999903,-1.5699999999999932
1.8550529603337473,2.8041452313066833,29877.076666666668,692.73,-1.8600000000000136,-6.769999999999982,-7.259999999999991,0.4399347732310803,16.88,0.5700000000000003,1.299999999999999,1.8699999999999992,0.8508309133031854,115324.74,84.24,-1.1500000000000057,-2.5200000000000102,-2.3000000000000114
0.6804678569701311,2.8117341865845757,26205.02,715.8,-5.990000000000009,-2.5200000000000955,1.4099999999999682,0.4530660650875864,16.41,-0.05000000000000071,0.6999999999999993,0.26000000000000156,1.1042107968296004,128486.47,82.76,-1.4299999999999926,-0.4200000000000017,-0.8199999999999932
0.7823429151937064,3.074565602547998,25312.013333333332,738.06,2.099999999999909,3.909999999999968,1.0799999999999272,0.15289944608127903,14.99,0.0,0.07000000000000028,-0.10999999999999943,0.33842473297399694,79777.44,89.61,0.23000000000000398,0.8799999999999955,0.4299999999999926
1.004866585140882,5.1321118864185316,21056.556666666667,685.6,-1.1399999999999864,-3.8700000000000045,-7.669999999999959,1.101707770767586,18.64,-0.3299999999999983,0.8599999999999994,2.6900000000000013,1.4446381311556298,128219.76,83.97,-1.1099999999999994,-2.710000000000008,-3.469999999999999
2.2847992068737835,3.4576271193613857,19624.56333333333,657.29,-1.0400000000000773,-3.4300000000000637,-1.6200000000000045,0.4651283986732651,20.65,-0.9100000000000001,-1.0700000000000003,-0.07000000000000028,0.7674286904148199,200316.64333333334,71.61,0.12000000000000455,-0.9699999999999989,-0.3400000000000034
1.3111850954601347,8.718338953565242,35741.48333333333,626.0,10.330000000000041,19.82000000000005,18.710000000000036,0.5752259008119491,23.47,-0.26000000000000156,-1.3800000000000026,-2.530000000000001,1.2921590549972393,314475.68666666665,67.48,1.730000000000004,3.520000000000003,3.5400000000000063
0.7589637540917255,2.96584215040073,18741.093333333334,605.71,0.8799999999999955,0.5800000000000409,2.230000000000018,0.8949071714014605,21.74,-0.4800000000000004,-0.610000000000003,-0.9800000000000004,0.5818092288871789,234059.55333333334,61.26,-0.1600000000000037,0.18999999999999773,-0.10000000000000142
0.7083301740401093,3.255008345096275,28634.216666666667,593.88,1.3799999999999955,1.2000000000000455,3.909999999999968,0.37123294403990525,19.82,0.14000000000000057,0.0,0.10000000000000142,0.6579123734912139,184808.11666666667,61.25,0.21999999999999886,0.00999999999999801,1.1899999999999977
1.2294600786093368,5.344685025337291,21354.31333333333,578.25,-3.480000000000018,-4.159999999999968,-7.860000000000014,1.0549543138687065,21.5,-0.1999999999999993,-0.6000000000000014,0.3299999999999983,1.2305828548962976,216589.71666666667,57.51,0.23999999999999488,-0.20000000000000284,-1.1300000000000026
